id,URL,Status,transactionType,transactionSubtype,price,isSubjectToVat,isFurnished,type,subtype,country,region,province,district,locality,postalCode,street,number,box,floor,latitude,longitude,bedroomCount,netHabitableSurface,constructionYear,facadeCount,floorCount,condition,hasLift,kitchen,hasGarden,gardenSurface,hasTerrace,terraceSurface,land,fireplaceExists,hasSwimmingPool,hasAirConditioning,bathroomCount,showerRoomCount,toiletCount,parkingCountIndoor,parkingCountOutdoor,primaryEnergyConsumptionPerSqm,epcScore,heatingType,hasDoubleGlazing,saleType,creationDate,lastModificationDate,bookmarkCount,viewCount
10826648,https://www.immoweb.be/en/classified/10826648,200,FOR_SALE,BUY_REGULAR,525000.0,False,,HOUSE,HOUSE,Belgium,Brussels,Brussels,Brussels,Jette,1090,Rue Herrewege,36,,,50.8687047,4.3307151,2.0,176.0,1937.0,2.0,,TO_BE_DONE_UP,,,,,True,,158.0,True,,,2.0,2.0,3.0,3.0,1.0,451.0,G,GAS,,,2023-09-18T13:13:41.000+0000,2023-09-18T13:19:13.433+0000,,
10826650,https://www.immoweb.be/en/classified/10826650,200,FOR_SALE,BUY_REGULAR,420000.0,False,,HOUSE,HOUSE,Belgium,Flanders,Flemish Brabant,Halle-Vilvoorde,Opwijk,1745,Dorp,49,,,50.9428837,4.1712262,5.0,210.0,2012.0,2.0,,,,USA_HYPER_EQUIPPED,True,53.0,True,,140.0,True,,,1.0,1.0,2.0,2.0,,103.0,B,GAS,,,2023-09-18T13:13:48.000+0000,2023-09-18T13:19:15.683+0000,,
10826649,https://www.immoweb.be/en/classified/10826649,200,FOR_SALE,BUY_REGULAR,695000.0,False,,HOUSE,HOUSE,Belgium,Brussels,Brussels,Brussels,Jette,1090,Rue Paul Michiels,45,,,50.8742063,4.3287434,5.0,270.0,,2.0,,TO_RENOVATE,,INSTALLED,True,60.0,True,,192.0,True,,,5.0,5.0,5.0,,,623.0,G,GAS,True,,2023-09-18T13:13:45.000+0000,2023-09-18T13:19:14.277+0000,,
10826651,https://www.immoweb.be/en/classified/10826651,200,FOR_SALE,BUY_REGULAR,249900.0,False,False,APARTMENT,APARTMENT,Belgium,Flanders,East Flanders,Dendermonde,Dendermonde,9200,Krijgshof,2,121,3.0,51.0238935,4.0983279,2.0,90.0,1977.0,2.0,11.0,GOOD,True,INSTALLED,,,True,19.0,,False,False,,1.0,0.0,,,,201.0,C,GAS,True,,2023-09-18T13:15:18.140+0000,2023-09-18T13:20:01.820+0000,,
10826655,https://www.immoweb.be/en/classified/10826655,200,FOR_SALE,BUY_REGULAR,169000.0,False,,HOUSE,HOUSE,Belgium,Flanders,East Flanders,Sint-Niklaas,Sint-Niklaas,9100,Aerschotstraat,87,,,51.1653043,4.1312477,2.0,80.0,,2.0,,GOOD,,INSTALLED,,,,,46.0,True,,,1.0,0.0,2.0,,,766.0,F,ELECTRIC,True,,2023-09-18T13:17:58.000+0000,2023-09-18T13:17:59.177+0000,,
10826657,https://www.immoweb.be/en/classified/10826657,200,FOR_SALE,BUY_REGULAR,355000.0,False,,HOUSE,TOWN_HOUSE,Belgium,Flanders,East Flanders,Sint-Niklaas,SINT-GILLIS-WAAS,9170,Sint-Niklaasstraat,78,,,51.2115843,4.1371009,2.0,139.0,2017.0,3.0,,GOOD,,INSTALLED,True,20.0,True,8.0,110.0,True,,,1.0,0.0,3.0,3.0,2.0,97.0,A,,True,,2023-09-18T13:18:03.000+0000,2023-09-18T13:18:04.370+0000,,
10826658,https://www.immoweb.be/en/classified/10826658,200,FOR_SALE,BUY_REGULAR,355000.0,False,,APARTMENT,APARTMENT,Belgium,Flanders,East Flanders,Sint-Niklaas,SINT-GILLIS-WAAS,9170,Sint-Niklaasstraat,78,,0.0,51.2115843,4.1371009,2.0,139.0,2017.0,3.0,,GOOD,,INSTALLED,True,20.0,True,8.0,,True,,,1.0,0.0,3.0,3.0,2.0,97.0,A,,True,,2023-09-18T13:18:08.000+0000,2023-09-18T13:18:09.387+0000,,
10702114,https://www.immoweb.be/en/classified/10702114,200,FOR_SALE,BUY_REGULAR,189000.0,False,,APARTMENT,APARTMENT,Belgium,Flanders,Antwerp,Antwerp,Antwerp,2018,Pyckestraat,48 b1,,1.0,51.201298,4.3992276,1.0,72.0,1916.0,2.0,3.0,,,SEMI_EQUIPPED,,,,,,True,,,,1.0,1.0,,,199.0,B,GAS,True,,2023-07-16T18:07:33.000+0000,2023-09-18T12:48:33.477+0000,157.0,5453.0
10826660,https://www.immoweb.be/en/classified/10826660,200,FOR_SALE,BUY_REGULAR,449000.0,False,False,HOUSE,HOUSE,Belgium,Flanders,Limburg,Hasselt,Zonhoven,3520,Elstrekenweg,104,A,,50.9785228,5.407198,4.0,237.0,1993.0,4.0,,TO_BE_DONE_UP,False,,,,,,2514.0,False,False,,1.0,0.0,,1.0,,231.0,C,GAS,True,,2023-09-18T13:18:52.947+0000,2023-09-18T13:21:31.597+0000,,
10826668,https://www.immoweb.be/en/classified/10826668,200,FOR_SALE,BUY_REGULAR,495000.0,False,,HOUSE,APARTMENT_BLOCK,Belgium,Wallonie,Walloon Brabant,Nivelles,HAMME-MILLE,1320,Rue Alfred Scheers,7,,,50.7830236,4.7161096,4.0,342.0,,3.0,,,,INSTALLED,True,,True,40.0,1389.0,True,,,2.0,0.0,3.0,,2.0,302.0,D,GAS,True,,2023-09-18T13:20:24.000+0000,2023-09-18T13:20:28.563+0000,,
10826665,https://www.immoweb.be/en/classified/10826665,200,FOR_SALE,BUY_REGULAR,435000.0,False,,HOUSE,HOUSE,Belgium,Wallonie,Walloon Brabant,Nivelles,Chaumont-Gistoux,1325,Chaussée de Huy,189,,,50.6875265,4.6905202,3.0,280.0,,4.0,,,,INSTALLED,True,,,,680.0,True,,,1.0,1.0,2.0,4.0,6.0,231.0,C,GAS,True,,2023-09-18T13:19:43.000+0000,2023-09-18T13:23:56.837+0000,,
10826667,https://www.immoweb.be/en/classified/10826667,200,FOR_SALE,BUY_REGULAR,495000.0,False,,HOUSE,HOUSE,Belgium,Wallonie,Walloon Brabant,Nivelles,HAMME-MILLE,1320,Rue Alfred Scheers,7,,,50.7830236,4.7161096,4.0,342.0,,3.0,,,,INSTALLED,True,,True,40.0,1389.0,True,,,2.0,0.0,3.0,,2.0,302.0,D,GAS,True,,2023-09-18T13:20:21.000+0000,2023-09-18T13:23:53.737+0000,,
10826661,https://www.immoweb.be/en/classified/10826661,200,FOR_SALE,BUY_REGULAR,275000.0,False,,APARTMENT,APARTMENT,Belgium,Flanders,East Flanders,Gent,Gent,9050,Ijzerweglaan,67,,4.0,51.0339941,3.7374986,2.0,113.0,1967.0,,,TO_RENOVATE,True,SEMI_EQUIPPED,,,,,,False,False,False,1.0,0.0,1.0,1.0,1.0,188.0,B,GAS,False,,2023-09-18T13:19:13.000+0000,2023-09-18T13:21:15.587+0000,,
10810284,https://www.immoweb.be/en/classified/10810284,200,FOR_SALE,BUY_REGULAR,460000.0,False,False,APARTMENT,APARTMENT,Belgium,Flanders,East Flanders,Dendermonde,Dendermonde,9200,Emiel van Winckellaan,52,,0.0,51.0308586,4.0954602,4.0,200.0,1930.0,2.0,4.0,TO_BE_DONE_UP,False,,True,203.0,,,,False,False,,8.0,0.0,,,,305.0,D,ELECTRIC,True,,2023-09-10T22:00:13.913+0000,2023-09-18T13:36:22.170+0000,0.0,245.0
10826544,https://www.immoweb.be/en/classified/10826544,200,FOR_SALE,BUY_REGULAR,,True,,APARTMENT_GROUP,APARTMENT_GROUP,Belgium,Flanders,Limburg,Hasselt,SINT-TRUIDEN,3800,Ursulinenstraat,22,,,50.8148732,5.1827548,,,,,,,,,,,,,,False,,,,,,,,,,,,newlyBuilt,2023-09-18T12:44:09.000+0000,2023-09-18T12:48:47.663+0000,,
