id,URL,Status,transactionType,transactionSubtype,price,isSubjectToVat,isFurnished,type,subtype,country,region,province,district,locality,postalCode,street,number,box,floor,latitude,longitude,bedroomCount,netHabitableSurface,constructionYear,facadeCount,floorCount,condition,hasLift,kitchen,hasGarden,gardenSurface,hasTerrace,terraceSurface,land,fireplaceExists,hasSwimmingPool,hasAirConditioning,bathroomCount,showerRoomCount,toiletCount,parkingCountIndoor,parkingCountOutdoor,primaryEnergyConsumptionPerSqm,epcScore,heatingType,hasDoubleGlazing,saleType,creationDate,lastModificationDate,bookmarkCount,viewCount
10833992,https://www.immoweb.be/en/classified/10833992,200,FOR_SALE,BUY_REGULAR,359000.0,False,False,HOUSE,HOUSE,Belgium,Flanders,Antwerp,Mechelen,Bornem,2880,Egied de Jonghestraat,70,,,51.1039608,4.3019796,2.0,120.0,,3.0,,AS_NEW,,HYPER_EQUIPPED,True,250.0,True,57.0,400.0,False,,,1.0,0.0,1.0,1.0,1.0,265.0,C,GAS,True,,2023-09-21T06:40:28.000+0000,2023-09-21T06:40:28.070+0000,,
10833994,https://www.immoweb.be/en/classified/10833994,200,FOR_SALE,BUY_REGULAR,549000.0,False,False,HOUSE,HOUSE,Belgium,Wallonie,Hainaut,Tournai,Néchin,7730,,,,,,,6.0,266.0,2000.0,4.0,,GOOD,False,INSTALLED,True,625.0,True,,1085.0,False,True,,2.0,2.0,,1.0,2.0,196.0,C,GAS,True,,2023-09-21T06:40:36.000+0000,2023-09-21T06:40:36.790+0000,,
10833991,https://www.immoweb.be/en/classified/10833991,200,FOR_SALE,BUY_REGULAR,649000.0,False,,HOUSE,VILLA,Belgium,Wallonie,Walloon Brabant,Nivelles,Rebecq,1430,,,,,,,4.0,272.0,1988.0,4.0,,AS_NEW,,INSTALLED,,,True,,3200.0,False,,,1.0,1.0,2.0,2.0,,188.0,C,FUELOIL,True,,2023-09-21T06:40:19.000+0000,2023-09-21T06:44:29.940+0000,,
10833998,https://www.immoweb.be/en/classified/10833998,200,FOR_SALE,BUY_REGULAR,379000.0,False,,HOUSE,VILLA,Belgium,Wallonie,Hainaut,Soignies,Strépy-bracquegnies,7110,,,,,,,4.0,178.0,2000.0,4.0,,GOOD,,,True,1314.0,True,40.0,1450.0,False,,,1.0,0.0,1.0,1.0,2.0,323.0,D,FUELOIL,True,,2023-09-21T06:41:09.000+0000,2023-09-21T06:41:09.887+0000,,
10834004,https://www.immoweb.be/en/classified/10834004,200,FOR_SALE,BUY_REGULAR,294000.0,False,,APARTMENT,DUPLEX,Belgium,Wallonie,Liège,Liège,Villers-St-Siméon,4453,Rue du Notaire Nihoul,14,6,2.0,50.6661313,5.555037,3.0,130.0,2022.0,4.0,,AS_NEW,True,,,,True,25.0,,False,,,2.0,0.0,2.0,,2.0,,,ELECTRIC,True,,2023-09-21T06:52:25.000+0000,2023-09-21T06:52:25.563+0000,,
10834002,https://www.immoweb.be/en/classified/10834002,200,FOR_SALE,BUY_REGULAR,159000.0,False,False,HOUSE,HOUSE,Belgium,Wallonie,Hainaut,Mouscron,Herseaux,7712,,,,,,,2.0,110.0,,2.0,,GOOD,False,SEMI_EQUIPPED,True,400.0,True,36.0,530.0,False,False,,1.0,1.0,1.0,,,375.0,E,GAS,True,,2023-09-21T06:41:45.000+0000,2023-09-21T06:41:45.970+0000,,
10708441,https://www.immoweb.be/en/classified/10708441,200,FOR_SALE,BUY_REGULAR,225000.0,False,True,APARTMENT,APARTMENT,Belgium,Brussels,Brussels,Brussels,Bruxelles,1000,Rue Des Éperonniers - Spoormakersstraat,16,,2.0,50.8458342,4.3542055,1.0,45.0,1937.0,2.0,3.0,JUST_RENOVATED,False,HYPER_EQUIPPED,,,,,,False,False,False,1.0,0.0,1.0,,,334.0,F,,True,,2023-07-19T16:29:58.000+0000,2023-09-21T07:04:00.937+0000,57.0,2776.0
10834006,https://www.immoweb.be/en/classified/10834006,200,FOR_SALE,BUY_REGULAR,435000.0,False,False,APARTMENT,APARTMENT,Belgium,Brussels,Brussels,Brussels,BRUXELLES,1000,rue de la régence,23,,4.0,50.8394198,4.3551466,2.0,100.0,1873.0,3.0,4.0,GOOD,True,INSTALLED,,,,,,False,False,False,2.0,0.0,1.0,,,248.0,E,,True,,2023-09-21T07:01:00.497+0000,2023-09-21T07:01:00.723+0000,,
10834012,https://www.immoweb.be/en/classified/10834012,200,FOR_SALE,BUY_REGULAR,299000.0,False,False,APARTMENT,APARTMENT,Belgium,Flanders,Antwerp,Antwerp,Oostmalle,2390,Vrijwilligersstraat,5,,3.0,51.2998053,4.7364778,2.0,86.0,2016.0,,3.0,GOOD,True,INSTALLED,,,True,11.0,,False,,,1.0,0.0,1.0,1.0,,130.0,B,GAS,True,,2023-09-21T07:10:55.000+0000,2023-09-21T07:10:55.947+0000,,
10834010,https://www.immoweb.be/en/classified/10834010,200,FOR_SALE,BUY_REGULAR,274113.0,True,,HOUSE,HOUSE,Belgium,Wallonie,Liège,Waremme,Berloz,4257,,,,,,,3.0,120.0,,4.0,,,,,True,,,,2044.0,False,,,,0.0,,,,,,,,newlyBuilt,2023-09-21T07:10:17.000+0000,2023-09-21T07:10:17.020+0000,,
